lad_name,gt_id,gt_page_id,gt_globe,gt_primary,gt_lat,gt_lon,gt_dim,gt_type,gt_name,gt_country,gt_region,page_id,page_namespace,page_title,page_restrictions,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
Camden,633589330,64452979,earth,1,51.55734,-0.18048,1000,landmark,NULL,GB,NULL,64452979,0,Abernethy_House,NA,0,0,0.071368686833,20201216220723,20200924222200,969470377,2661,wikitext,NULL
Camden,633590565,64527830,earth,1,51.52179,-0.11717,1000,landmark,NULL,NULL,NULL,64527830,0,Rugby_Street,NA,0,0,0.946484219773,20201227212411,20201227213151,987065963,8815,wikitext,NULL
Camden,633594018,65090071,earth,1,51.55711,-0.18095,1000,landmark,NULL,GB,NULL,65090071,0,"Moreton_House,_Hampstead",NA,0,0,0.668298919118,20201216220752,20200924072831,978744141,2596,wikitext,NULL
Camden,633623250,43142634,earth,1,51.51527778,-0.12916667,1000,NULL,NULL,NULL,NULL,43142634,0,Helter_Skelter_Publishing,NA,0,0,0.624359609129,20201216215354,20200918172036,918756327,3031,wikitext,NULL
Camden,633624247,43166146,earth,1,51.5556,-0.1656,1000,landmark,NULL,NULL,NULL,43166146,0,The_Magdala,NA,0,0,0.361967260323,20201224114605,20201224110750,967847885,1832,wikitext,NULL
Camden,633624830,43171615,earth,1,51.5151,-0.129567,1000,landmark,NULL,NULL,NULL,43171615,0,Gioconda_coffee_bar,NA,0,0,0.482997665023,20201216215355,20201215164221,994414682,3124,wikitext,NULL
Camden,633633549,43462693,earth,1,51.5177,-0.1341,1000,landmark,NULL,GB,NULL,43462693,0,"The_Wheatsheaf,_Fitzrovia",NA,0,0,0.132620940621,20201224114605,20201224110750,991696209,3562,wikitext,NULL
Camden,633655776,44310504,earth,1,51.5221,-0.1314,1000,NULL,NULL,NULL,NULL,44310504,0,"College_Hall,_London",NA,0,0,0.856287841327,20201216215453,20201216233301,969593905,3835,wikitext,NULL
Camden,633657015,44368469,earth,1,51.51756389,-0.12466111,300,landmark,NULL,NULL,NULL,44368469,0,Museum_of_Comedy,NA,1,0,0.645523780626,20201216215456,20200925151529,953424078,310,wikitext,NULL
Camden,633659699,44439405,earth,1,51.51944444,-0.12694444,1000,landmark,NULL,GB,NULL,44439405,0,Obelisks_of_Nectanebo_II,NA,0,0,0.921311790237,20201229171508,20201229171508,969591210,3850,wikitext,NULL
Camden,634257663,25423970,earth,1,51.51722222,-0.11777778,1000,NULL,NULL,NULL,NULL,25423970,0,Rosewood_London,NA,0,0,0.006156002866,20201216214129,20201216230009,980615015,4434,wikitext,NULL
Camden,634446171,30556843,earth,1,51.55833333,-0.17777778,1000,landmark,NULL,GB,CMD,30556843,0,New_End_Hospital,NA,0,0,0.85110219251,20201216214423,20201208071724,962886513,3377,wikitext,NULL
Camden,634446174,30695144,earth,1,51.5232022,-0.1372915,1000,landmark,NULL,GB,WFT,30695144,0,UCH_Macmillan_Cancer_Centre,NA,0,0,0.194588528491,20201216214426,20201216222926,956332970,3587,wikitext,NULL
Camden,634447704,34266508,earth,1,51.5234,-0.1403,100,landmark,NULL,GB,NULL,34266508,0,St_Luke's_Hospital_for_the_Clergy,NA,0,0,0.878102090718,20201216214641,20201208203248,970483057,5461,wikitext,NULL
Camden,634453158,47336889,earth,1,51.5226,-0.1375,1000,NULL,NULL,NULL,NULL,47336889,0,Royal_Ear_Hospital,NA,0,0,0.27640358313,20201216215638,20201208073941,869335588,2989,wikitext,NULL
Camden,634454273,51510563,earth,1,51.51485,-0.12479,1000,landmark,NULL,GN,NULL,51510563,0,British_Lying-In_Hospital,NA,0,0,0.018378428539,20201216215907,20201208125049,974899260,7137,wikitext,NULL
Camden,634456586,57892937,earth,1,51.51485,-0.12479,1000,landmark,NULL,GN,NULL,57892937,0,"St_Paul's_Hospital,_Endell_Street",NA,0,0,0.756977551057,20201216220251,20201208002326,919732384,2376,wikitext,NULL
Camden,634520254,20500862,earth,1,51.5457,-0.1308,1000,landmark,NULL,GB,CMD,20500862,0,"St_Paul's_Church,_Camden_Square",NA,0,0,0.489268187918,20201216213823,20201208184402,961970243,2814,wikitext,NULL
Camden,634520261,20517346,earth,1,51.5275,-0.1234,1000,landmark,NULL,GB,CMD,20517346,0,"Holy_Cross_Church,_St_Pancras",NA,0,0,0.55207122251,20201216213823,20201208191443,908587929,4723,wikitext,NULL
Camden,634846358,52823196,earth,1,51.5148,-0.1195,1000,landmark,NULL,GB,NULL,52823196,0,One_Kemble_Street,NA,0,0,0.733611900185,20201216220005,20201215011734,980804801,5581,wikitext,NULL
Camden,634953331,22420624,earth,1,51.5216,-0.1177,1000,edu,NULL,GB,NULL,22420624,0,London_Knowledge_Lab,NA,0,0,0.527921877366,20201219173112,20201219221851,946025199,4660,wikitext,NULL
Camden,634980020,31950156,earth,1,51.5253,-0.1267,1000,landmark,NULL,GB,NULL,31950156,0,"Centre_for_History_in_Public_Health,_London_School_of_Hygiene_and_Tropical_Medicine",NA,0,0,0.655888518318,20201219173207,20201219234102,932227041,8571,wikitext,NULL
Camden,634984952,33854006,earth,1,51.515857,-0.123556,1000,NULL,NULL,NULL,NULL,33854006,0,International_House_London,NA,0,0,0.6053726635929999,20201216214619,20201214200419,944884979,5481,wikitext,NULL
Camden,635204594,49632323,earth,1,51.52944444,-0.12694444,1000,NULL,NULL,GB,NULL,49632323,0,"West_Africa:_Word,_Symbol,_Song",NA,0,0,0.502876708811,20201216215800,20200929082652,980926018,14317,wikitext,NULL
Camden,635290162,8527920,earth,0,51.53388889,-0.14666667,1000,landmark,NULL,GB,NULL,8527920,0,Nordic_churches_in_London,NA,0,0,0.848832048172,20201228002318,20201228002646,991930446,8996,wikitext,NULL
Camden,635557965,23663228,earth,1,51.5508,-0.1572,1000,landmark,NULL,GB,CMD,23663228,0,St_Dominic's_Priory_Church,NA,0,0,0.913692502492,20201216214033,20201214064456,988154114,7275,wikitext,NULL
Camden,635579881,28361136,earth,1,51.56305556,-0.16833333,1000,landmark,NULL,GB,NULL,28361136,0,The_Island_of_Ham,NA,0,0,0.415693413714,20201228104552,20201228104545,996740947,2347,wikitext,NULL
Camden,635723533,63986601,earth,1,51.5247,-0.125,1000,NULL,NULL,NULL,NULL,63986601,0,Marchmont_Street,NA,0,0,0.653594802586,20201216220708,20201214181943,969494484,2180,wikitext,NULL
Camden,635738534,64480887,earth,1,51.52179,-0.11717,1000,landmark,NULL,NULL,NULL,64480887,0,Great_James_Street,NA,0,0,0.767137839991,20201216220726,20201215080503,986708465,9161,wikitext,NULL
Camden,635757782,28585003,earth,1,51.51527778,-0.11888889,1000,landmark,NULL,GB,CMD,28585003,0,Sardinian_Embassy_Chapel,NA,0,0,0.81310577664000006,20201216214317,20201127130528,990951032,6531,wikitext,NULL
Camden,635761164,31043105,earth,0,51.530273,-0.144335,200,landmark,London Antiochan Orthodox Cathedral,GB,NULL,31043105,0,List_of_cathedrals_in_the_United_Kingdom,NA,0,0,0.204432402015,20201216214434,20200930122841,981123477,101455,wikitext,NULL
Camden,635761168,31043105,earth,0,51.538768,-0.137812,200,landmark,"London Greek Orthodox Cathedral - All Saints, Camden Town",GB,NULL,31043105,0,List_of_cathedrals_in_the_United_Kingdom,NA,0,0,0.204432402015,20201216214434,20200930122841,981123477,101455,wikitext,NULL
Camden,635761172,31043105,earth,0,51.545528,-0.141309,200,landmark,"London Greek Orthodox Cathedral - St Andrew, Kentish Town",GB,NULL,31043105,0,List_of_cathedrals_in_the_United_Kingdom,NA,0,0,0.204432402015,20201216214434,20200930122841,981123477,101455,wikitext,NULL
Camden,635764424,64122225,earth,1,51.5296,-0.1386,1000,landmark,NULL,GB,NULL,64122225,0,"Hampstead_Road,_London",NA,0,0,0.308074343446,20201216220712,20200930124141,981124500,3434,wikitext,NULL
Camden,636020186,7237214,earth,1,51.5325,-0.1447,1000,landmark,NULL,GB,NULL,7237214,0,Regent's_Park_Barracks,NA,0,0,0.451808937801,20201216213005,20201211132807,993599576,6386,wikitext,NULL
Camden,636063485,53230001,earth,1,51.52543,-0.13566,1000,NULL,NULL,NULL,NULL,53230001,0,140_Gower_Street,NA,0,0,0.188869821958,20201224183212,20201224192537,981221988,4677,wikitext,NULL
Camden,636131436,59688203,earth,1,51.54414,-0.16621,1000,landmark,NULL,GB,NULL,59688203,0,Fellows_Road,NA,0,0,0.213985443832,20201227002721,20201227025119,993878649,6811,wikitext,NULL
Camden,636142687,52116110,earth,1,51.56674,-0.14234,1000,NULL,NULL,GB,NULL,52116110,0,Highgate_Hospital,NA,0,0,0.793519621285,20201216215935,20201208141319,981247970,3936,wikitext,NULL
Camden,636178918,64183934,earth,1,51.5223365,-0.1403382,1000,NULL,NULL,NULL,NULL,64183934,0,33_Fitzroy_Square,NA,0,0,0.620146907649,20201216220714,20201214105621,980838679,3697,wikitext,NULL
Camden,636201913,53475154,earth,1,51.52,-0.1315,1000,NULL,NULL,NULL,NULL,53475154,0,National_Central_Library_(England_and_Wales),NA,0,0,0.153149974328,20201216220028,20201001083201,981265533,3164,wikitext,NULL
Camden,636446835,49068860,earth,1,51.525361,-0.129528,1000,landmark,NULL,GB,CMD,49068860,0,Conscientious_Objectors_Commemorative_Stone,NA,0,0,0.038635279854,20201228221029,20201217134237,981330633,5479,wikitext,NULL
Camden,636920856,13566619,earth,1,51.5263,-0.1326,1000,landmark,NULL,GB,CMD,13566619,0,Friends_House,NA,0,0,0.017116248536,20201216213313,20201217010534,916854816,1718,wikitext,NULL
Camden,636922487,13676439,earth,1,51.52083333,-0.11138889,1000,landmark,NULL,GB,CMD,13676439,0,Bourne_Estate,NA,0,0,0.595167543076,20201216213318,20201216223440,978522195,7193,wikitext,NULL
Camden,636957457,15266528,earth,1,51.53234722,-0.12555556,1000,landmark,NULL,GB,NULL,15266528,0,"German_Gymnasium,_London",NA,0,0,0.096030610113,20201216213406,20201216231007,968966766,2530,wikitext,NULL
Camden,636978622,21252313,earth,1,51.53,-0.128,1000,edu,NULL,GB,CMD,21252313,0,Harleian_Library,NA,0,0,0.592679761618,20201216213855,20201215181602,978432887,4542,wikitext,NULL
Camden,637050171,12163607,earth,0,51.54,-0.15,1000,NULL,NULL,GB,NULL,12163607,0,List_of_United_Kingdom_locations:_Gm-Gq,NA,0,0,0.448067297668,20201216213227,20201212172746,981635677,59347,wikitext,NULL
Camden,637066232,4737974,earth,1,51.56916667,-0.14333333,1000,landmark,NULL,GB,NULL,4737974,0,Lauderdale_House,NA,0,0,0.965078822716,20201216212819,20201104045716,981654848,3122,wikitext,NULL
Camden,637131712,64270186,earth,1,51.53531,-0.12331,1000,NULL,NULL,NULL,NULL,64270186,0,Gasworks_Tunnel,NA,0,0,0.525178036957,20201216220716,20201214235942,981704789,3161,wikitext,NULL
Camden,637179819,28760433,earth,1,51.541,-0.1896,1000,NULL,NULL,GB,NULL,28760433,0,Kilburn_Priory,NA,0,0,0.20644640411,20201216214324,20201208075740,990410771,5913,wikitext,NULL
Camden,637215344,64414845,earth,1,51.5601,-0.18115,1000,landmark,NULL,GB,NULL,64414845,0,Upper_Terrace_House,NA,0,0,0.873405049623,20201216220722,20201004080836,981752931,4334,wikitext,NULL
Camden,637534954,12274855,earth,0,51.56,-0.18,1000,NULL,NULL,GB,NULL,12274855,0,List_of_United_Kingdom_locations:_Ni-North_G,NA,0,0,0.07240969692,20201216213230,20201212172748,981955831,74958,wikitext,NULL
Camden,637549781,9992409,earth,1,51.52055556,-0.125,1000,landmark,NULL,GB,LND,9992409,0,"Penn_Club,_London",NA,0,0,0.202679345248,20201216213119,20201005121756,845295801,1801,wikitext,NULL
Camden,637583069,59233048,earth,1,51.5568,-0.1856,1000,NULL,NULL,NULL,NULL,59233048,0,"One_Oak,_Frognal",NA,0,0,0.224864830663,20201216220330,20201005153450,981984453,1804,wikitext,NULL
Camden,637609555,13322809,earth,1,51.55527778,-0.2,1000,NULL,NULL,GB,NULL,13322809,0,Hampstead_Cemetery,NA,0,0,0.6358817081729999,20201217230936,20201217231433,994866329,9523,wikitext,NULL
Camden,637758163,8293172,earth,1,51.51424,-0.12619,1000,NULL,NULL,NULL,NULL,8293172,0,Neal's_Yard_Dairy,NA,0,0,0.77695699738,20201216213034,20201006021740,915685251,2580,wikitext,NULL
Camden,637808988,9489442,earth,0,51.53,-0.127,1000,NULL,NULL,GB,NULL,9489442,0,Hall–Carpenter_Archives,NA,0,0,0.845157109456,20201231192040,20201231192106,997488851,13303,wikitext,NULL
Camden,637965318,24283871,earth,0,51.523794,-0.140062,1000,NULL,"Royal Anthropological Institute, London",NULL,NULL,24283871,0,Memory_of_the_World_Register_–_Asia_and_the_Pacific,NA,0,0,0.25544536814,20201229144228,20201224005105,996003126,88502,wikitext,NULL
Camden,638021452,2584796,earth,1,51.52194444,-0.12222222,1000,landmark,NULL,GB,NULL,2584796,0,"Queen_Square,_London",NA,0,0,0.009314543469,20201216212623,20201216213024,992797324,8312,wikitext,NULL
Camden,638073596,2970526,earth,1,51.5304,-0.1281,1000,landmark,NULL,GB,CMD,2970526,0,Lawrence_Durrell_Collection,NA,0,0,0.8063588779990001,20201216212650,20201215074212,901535518,714,wikitext,NULL
Camden,638170792,34063516,earth,1,51.5167,-0.1233,1000,NULL,NULL,NULL,NULL,34063516,0,Pearson_College_London,NA,0,0,0.79720276873,20201216214632,20201216222027,973455113,6998,wikitext,NULL
Camden,638368836,6362620,earth,1,51.56,-0.19,9000,adm2nd,NULL,GB,NULL,6362620,0,Hendon_South_(UK_Parliament_constituency),NA,0,0,0.058746354475,20201219011503,20201219013001,960636922,18035,wikitext,NULL
Camden,638408419,22900753,earth,1,51.519,-0.118,10000,adm3rd,NULL,GB,CMD,22900753,0,Holborn_and_Covent_Garden_(ward),NA,0,0,0.089338054997,20201219011754,20201219054626,993332123,13798,wikitext,NULL
Camden,638408427,23003024,earth,1,51.555,-0.184,10000,city,NULL,GB,CMD,23003024,0,Frognal_and_Fitzjohns_(ward),NA,0,0,0.194823822644,20201219011755,20201219054626,993331117,8336,wikitext,NULL
Camden,638437836,5801341,earth,1,51.5237,-0.1211,1000,landmark,NULL,GB,CMD,5801341,0,"International_Hall,_London",NA,0,0,0.9204504942889999,20201216212857,20201215032152,947647375,11162,wikitext,NULL
Camden,638469863,25654385,earth,0,51.518712,-0.1155,1000,NULL,NULL,NULL,NULL,25654385,0,Childreach_International,NA,0,0,0.606803067186,20201216214140,20201205132806,968498089,2090,wikitext,NULL
Camden,638472179,26411453,earth,1,51.52295,-0.110503,1000,NULL,NULL,NULL,NULL,26411453,0,Artangel,NA,0,0,0.792410990602,20201219102252,20201219102832,995123173,12992,wikitext,NULL
Camden,638476279,25120563,earth,1,51.53957,-0.14251,1000,landmark,NULL,GB,NULL,25120563,0,British_Boot_Company,NA,0,0,0.615569427218,20201216214119,20201004184300,910371411,1500,wikitext,NULL
Camden,638490609,6313513,earth,1,51.524853,-0.129594,1000,NULL,NULL,NULL,NULL,6313513,0,UCL_Jill_Dando_Institute,NA,0,0,0.8272464988110001,20201216212922,20201214083438,956815509,7673,wikitext,NULL
Camden,638627096,2584195,earth,1,51.53913111,-0.14226694,1000,NULL,NULL,NULL,NULL,2584195,0,Aba_Daba_Music_Hall,NA,0,0,0.626115329157,20201216212623,20201102131732,968330826,1694,wikitext,NULL
Camden,638629047,37709985,earth,1,51.5273,-0.1453,1000,NULL,NULL,NULL,NULL,37709985,0,Cambridge_Terrace,NA,0,0,0.111587554304,20201216214855,20201217092956,957235428,2590,wikitext,NULL
Camden,638709495,22081059,earth,1,51.5543,-0.1749,1000,edu,NULL,GB,CMD,22081059,0,"The_Royal_School,_Hampstead",NA,0,0,0.683332500316,20201216213940,20201009080609,929552912,5146,wikitext,NULL
Camden,638709497,14165953,earth,1,51.535699,-0.13602,1000,edu,NULL,NULL,NULL,14165953,0,Working_Men's_College,NA,0,0,0.201558635943,20201216213331,20201216234516,994593348,28983,wikitext,NULL
Camden,638724941,49315670,earth,1,51.524,-0.137,1000,NULL,NULL,NULL,NULL,49315670,0,Maple_&_Co.,NA,0,0,0.740656480556,20201216215750,20201108115529,987647276,4371,wikitext,NULL
Camden,638804692,40906653,earth,1,51.52333333,-0.14125,1000,landmark,NULL,NULL,NULL,40906653,0,"Embassy_of_Croatia,_London",NA,0,0,0.422838137032,20201216215158,20201208172628,919012555,1830,wikitext,NULL
Camden,638806153,40936220,earth,1,51.51613889,-0.12538889,36,landmark,NULL,GB,NULL,40936220,0,"Embassy_of_Cuba,_London",NA,0,0,0.335851448749,20201216215201,20201208085830,969304940,1826,wikitext,NULL
Camden,638808612,41101957,earth,1,51.51877778,-0.13116667,1000,landmark,NULL,GB,CMD,41101957,0,"Representative_of_North_Cyprus,_London",NA,0,0,0.971180383134,20201216215213,20201208080422,947863943,1347,wikitext,NULL
Camden,638832878,42655318,earth,1,51.5498,-0.192,1000,NULL,NULL,NULL,NULL,42655318,0,Hampstead_Synagogue,NA,0,0,0.665483956609,20201216215340,20201201083924,991682014,1648,wikitext,NULL
Camden,638946643,2511909,earth,1,51.528586,-0.133746,100,landmark,NULL,GB,NULL,2511909,0,Euston_Arch,NA,0,0,0.940548101162,20201229144233,20201229151441,996992950,30035,wikitext,NULL
Camden,638974191,2618457,earth,1,51.52294722,-0.14010278,1000,landmark,NULL,NULL,NULL,2618457,0,Fitzroy_Square,NA,0,0,0.075275123178,20201231070652,20201231072727,997385827,13267,wikitext,NULL
Camden,639099933,6331444,earth,1,51.5233,-0.1303,1000,edu,NULL,GB,CMD,6331444,0,Slade_Centre_for_Electronic_Media_in_Fine_Art,NA,0,0,0.646501761279,20201216212923,20201215161951,858567141,2188,wikitext,NULL
Camden,639187765,8039874,earth,1,51.527,-0.136,1000,NULL,NULL,NULL,NULL,8039874,0,British_Non-Ferrous_Metals_Research_Association,NA,0,0,0.419103138683,20201231193809,20201231202456,997491916,8149,wikitext,NULL
Camden,639228017,3482344,earth,1,51.5256,-0.1233,1000,landmark,NULL,GB,CMD,3482344,0,London_School_of_Medicine_for_Women,NA,0,0,0.375588714932,20201216212716,20201110185600,988045513,15276,wikitext,NULL
Camden,639252239,9328347,earth,1,51.51611111,-0.1225,1000,landmark,NULL,GB,NULL,9328347,0,St_Giles's_Roundhouse,NA,0,0,0.704614941144,20201216213103,20201214065743,860649865,1192,wikitext,NULL
Camden,639394176,35120150,earth,1,51.5174,-0.1251,1000,NULL,NULL,NULL,NULL,35120150,0,Atlantis_Bookshop,NA,0,0,0.8497641423769999,20201216214659,20201012065135,983097737,2813,wikitext,NULL
Camden,639445802,28567465,earth,1,51.567,-0.147,1000,NULL,NULL,NULL,NULL,28567465,0,Thornhill_Cemetery_and_Cardiff_Crematorium,NA,0,0,0.018908013283,20201216214317,20201216232636,990966531,2960,wikitext,NULL
Camden,639501678,7417890,earth,0,51.556,-0.198,10000,city,NULL,NULL,NULL,7417890,0,NW_postcode_area,NA,0,0,0.463584022089,20201228192208,20201228192216,996816312,9717,wikitext,NULL
Camden,639665386,20693362,earth,1,51.53527778,-0.18916667,1000,landmark,NULL,GB,CMD,20693362,0,Islamic_Centre_of_England,NA,0,0,0.773521014022,20201216213828,20201216223212,988935743,9654,wikitext,NULL
Camden,639665493,18027672,earth,1,51.51777,-0.121965,1000,NULL,NULL,NULL,NULL,18027672,0,"Museum_Mile,_London",NA,0,0,0.617500572382,20201231055106,20201231060803,997377047,3475,wikitext,NULL
Camden,640261398,27210479,earth,1,51.5267,-0.1262,1000,landmark,NULL,GB,NULL,27210479,0,Commonwealth_Hall,NA,0,0,0.9737520716249999,20201216214221,20201214171321,983499796,3010,wikitext,NULL
Camden,641029639,4929234,earth,1,51.53841667,-0.14245833,156,NULL,NULL,GB,NULL,4929234,0,The_Black_Cap,NA,0,0,0.96117468616,20201224114605,20201224110748,996006042,7299,wikitext,NULL
Camden,641124776,23276622,earth,1,51.5163,-0.1263,10000,city,NULL,GB,NULL,23276622,0,Rhinegold_Publishing,NA,0,0,0.879715749266,20201222105457,20201222105648,975308464,2271,wikitext,NULL
Camden,641129226,27754510,earth,1,51.52034,-0.133188,1000,NULL,NULL,NULL,NULL,27754510,0,Euro_RSCG_London,NA,0,0,0.9279424541510001,20201222105514,20201222113723,951948967,6901,wikitext,NULL
Camden,641140968,14859939,earth,1,51.5588,-0.1774,1000,NULL,NULL,NULL,NULL,14859939,0,New_End_Theatre,NA,0,0,0.201274385961,20201216213350,20201214091520,935578968,1839,wikitext,NULL
Camden,641148886,41901868,earth,1,51.547513,-0.146963,1000,NULL,NULL,NULL,NULL,41901868,0,Camden_Town_Brewery,NA,0,0,0.213302819206,20201226025512,20201226025641,996355719,10662,wikitext,NULL
Camden,641149597,32223916,earth,1,51.5463,-0.191,1000,landmark,NULL,GB,NULL,32223916,0,Klooks_Kleek,NA,0,0,0.109677070581,20201216214456,20201206101338,920337212,13044,wikitext,NULL
Camden,641160694,27171757,earth,1,51.54111111,-0.14444444,1000,landmark,NULL,GB,CMD,27171757,0,Compendium_Books,NA,0,0,0.858287088866,20201216214219,20201106233619,983692583,6898,wikitext,NULL
Camden,641162330,52339265,earth,1,51.529792,-0.118778,1000,NULL,NULL,NULL,NULL,52339265,0,Business_Growth_Fund,NA,0,0,0.473298986611,20201222105649,20201222115725,981517005,7897,wikitext,NULL
Camden,641164130,54238153,earth,1,51.523475,-0.13961389,156,NULL,NULL,GB,NULL,54238153,0,Tristan_Hoare,NA,0,0,0.423744403814,20201222105654,20201222201728,982264187,2699,wikitext,NULL
Camden,641574778,40765383,earth,1,51.54722222,-0.17027778,1000,landmark,NULL,GB,BNE,40765383,0,Belsize_Square_Synagogue,NA,0,0,0.678819536833,20201216215144,20201202053744,991865675,5631,wikitext,NULL
Camden,641710001,3465787,earth,1,51.52458,-0.12975,1000,NULL,NULL,NULL,NULL,3465787,0,"Connaught_Hall,_London",NA,0,0,0.287017649432,20201216212714,20201215084755,980045125,12952,wikitext,NULL
Camden,641711096,17994845,earth,1,51.5298,-0.128,1000,landmark,NULL,GB,CMD,17994845,0,Harold_Pinter_Archive,NA,0,0,0.11313458484,20201216213627,20201216101859,934929049,11746,wikitext,NULL
Camden,641723108,2391827,earth,1,51.53634,-0.1282,1000,NULL,NULL,GB,NULL,2391827,0,St_Pancras_Cruising_Club,NA,0,0,0.595489598386,20201216212613,20201212152323,933715290,4810,wikitext,NULL
Camden,641724667,2461874,earth,1,51.5512,-0.1835,1000,landmark,NULL,GB,NULL,2461874,0,Camden_Arts_Centre,NA,0,0,0.105205170219,20201221150526,20201230112306,995528167,5467,wikitext,NULL
Camden,641725437,33402478,earth,1,51.530194,-0.12521,1000,landmark,NULL,GB,CMD,33402478,0,The_Meeting_Place_(sculpture),NA,0,0,0.030374041281,20201230181554,20201229105149,996029166,5725,wikitext,NULL
Camden,641725656,37065880,earth,1,51.51811,-0.11083,1000,landmark,NULL,GB,NULL,37065880,0,Royal_Fusiliers_War_Memorial,NA,0,0,0.608054340688,20201230181554,20201229105150,992741556,5402,wikitext,NULL
Camden,641726040,51587169,earth,1,51.535498,-0.147422,1000,landmark,NULL,GB,NULL,51587169,0,Matilda_Fountain,NA,0,0,0.888252812667,20201230181554,20201229105153,981327814,1268,wikitext,NULL
Camden,641726041,51701518,earth,1,51.53495,-0.13884,1000,landmark,NULL,GB,NULL,51701518,0,Burma_Railway_Memorial,NA,0,0,0.283280873507,20201230181554,20201229105153,944413634,3845,wikitext,NULL
Camden,641726044,52035615,earth,1,51.5354,-0.13087,1000,landmark,NULL,GB,NULL,52035615,0,Burdett-Coutts_Memorial_Sundial,NA,0,0,0.375918279289,20201230181558,20201229105153,922996337,4502,wikitext,NULL
Camden,641726046,51716862,earth,1,51.52347,-0.11944,1000,landmark,NULL,GB,NULL,51716862,0,Guilford_Place_drinking_fountain,NA,0,0,0.076408291884,20201230181554,20201229105152,774441365,970,wikitext,NULL
Camden,641726683,53278501,earth,1,51.5163,-0.1135,1000,NULL,NULL,NULL,NULL,53278501,0,Lincoln's_Inn_War_Memorial,NA,0,0,0.116604923434,20201230181558,20201229105153,979727970,3264,wikitext,NULL
Camden,641726687,53661709,earth,1,51.529,-0.1276,1000,NULL,NULL,NULL,NULL,53661709,0,Newton_(Paolozzi),NA,0,0,0.085362740559,20201230181558,20201229105154,960951166,5285,wikitext,NULL
Camden,641726694,54394481,earth,1,51.56273889,-0.17965,156,NULL,NULL,GB,NULL,54394481,0,Hampstead_War_Memorial,NA,0,0,0.530177707595,20201230181558,20201229105153,856163097,1795,wikitext,NULL
Camden,641726710,56769965,earth,1,51.53284,-0.1506,1000,landmark,NULL,GB,NULL,56769965,0,Readymoney_Drinking_Fountain,NA,0,0,0.024931412512,20201230181558,20201229105154,927543538,5107,wikitext,NULL
Camden,641729956,2633359,earth,1,51.53888889,-0.13194444,10000,adm3rd,NULL,GB,CMD,2633359,0,Agar_Town,NA,0,0,0.873481344554,20201216212626,20201102150000,953338789,3383,wikitext,NULL
Camden,641741727,3179673,earth,1,51.54291,-0.14897,1000,landmark,NULL,GB,NULL,3179673,0,Chalk_Farm_Road,NA,0,0,0.27441477871,20201216212702,20201103040140,886295697,1572,wikitext,NULL
Camden,641741893,3190201,earth,1,51.51555556,-0.12111111,1000,landmark,NULL,GB,NULL,3190201,0,Great_Queen_Street,NA,0,0,0.587630703893,20201217141735,20201217142410,994780395,6955,wikitext,NULL
Camden,641746618,3526912,earth,1,51.5273,-0.1363,1000,landmark,NULL,GB,NULL,3526912,0,"Drummond_Street,_London",NA,0,0,0.076794373781,20201216212718,20201103064557,815876684,2367,wikitext,NULL
Camden,641753431,4109904,earth,1,51.5248,-0.1336,1000,landmark,NULL,GB,CMD,4109904,0,UCL_Main_Building,NA,0,0,0.038313335969,20201220124634,20201220125352,995326980,5944,wikitext,NULL
Camden,641757208,4400233,earth,1,51.5205,-0.1063,1000,landmark,NULL,GB,NULL,4400233,0,The_Aquarium_L-13,NA,0,0,0.565898536403,20201216212759,20201104011041,952233117,8649,wikitext,NULL
Camden,641760401,15553368,earth,0,51.567,-0.177,1000,NULL,NULL,NULL,NULL,15553368,0,List_of_highest_points_in_London,NA,0,0,0.79670881578,20201231151522,20201231151522,997447207,10443,wikitext,NULL
Camden,641761713,16045285,earth,1,51.5247,-0.1453,1000,landmark,NULL,NULL,NULL,16045285,0,Crown_Estate_Paving_Commission,NA,0,0,0.337964070782,20201216213516,20201107213701,867004135,8080,wikitext,NULL
Camden,641763546,5021726,earth,0,51.5215,-0.1389,1000,landmark,BT Tower London,NULL,NULL,5021726,0,List_of_tallest_structures_in_the_United_Kingdom,NA,0,0,0.561841767548,20201222191403,20201222192312,995759293,52561,wikitext,NULL
Camden,641765888,5204553,earth,1,51.51777778,-0.12583333,1000,NULL,NULL,GB,NULL,5204553,0,Museum_Street,NA,0,0,0.423982129479,20201216212835,20201214075117,978962351,4374,wikitext,NULL
Camden,641765891,5204653,earth,1,51.51833333,-0.12611111,1000,landmark,NULL,GB,NULL,5204653,0,Great_Russell_Street,NA,0,0,0.124384728575,20201216212835,20201216235827,990800108,5489,wikitext,NULL
Camden,641768049,5365733,earth,1,51.51722222,-0.11888889,1000,NULL,NULL,NULL,NULL,5365733,0,"Ship_Tavern,_Holborn",NA,0,0,0.009268273099,20201224114605,20201224110747,729223120,1409,wikitext,NULL
Camden,641770068,5577715,earth,1,51.5199,-0.12,1000,landmark,NULL,GB,NULL,5577715,0,Mercury_House_(London_building),NA,0,0,0.7732582539889999,20201216212847,20201103025306,960094564,1140,wikitext,NULL
Camden,641776229,21733303,earth,1,51.52166667,-0.13833333,1000,edu,NULL,GB,CMD,21733303,0,Maria_Grey_Training_College,NA,0,0,0.419565984268,20201225052133,20201225052609,996213422,6925,wikitext,NULL
